dummy;counter_type;hadoop_job_id;counter_name;start_time;counter_group;counter_desc;counter_val;hadoop_task_id;general_info;hdfsPath;hadoopLogPath
junk;JOB_INFO;job_201407220146_0009;MAP_OUTPUT_BYTES;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Map output bytes;4011;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;SPLIT_RAW_BYTES;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Input split bytes;222;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;COMBINE_INPUT_RECORDS;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Combine input records;0;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;COMBINE_OUTPUT_RECORDS;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Combine output records;0;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;REDUCE_INPUT_GROUPS;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Reduce input groups;160;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;REDUCE_SHUFFLE_BYTES;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Reduce shuffle bytes;4657;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;REDUCE_INPUT_RECORDS;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Reduce input records;311;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;REDUCE_OUTPUT_RECORDS;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Reduce output records;160;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;SPILLED_RECORDS;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Spilled Records;622;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;CPU_MILLISECONDS;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;CPU time spent (ms);50490;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;PHYSICAL_MEMORY_BYTES;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Physical memory (bytes) snapshot;1072500736;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;VIRTUAL_MEMORY_BYTES;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Virtual memory (bytes) snapshot;4088025088;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;COMMITTED_HEAP_BYTES;1406024172266;org.apache.hadoop.mapreduce.TaskCounter;Total committed heap usage (bytes);580124672;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;BYTES_READ;1406024172266;org.apache.hadoop.mapreduce.lib.input.FileInputFormatCounter;BYTES_READ;1582;job_201407220146_0009;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobId=job_201407220146_0009;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobMapProgress=1.0;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobName=DemoWordCount_1406024170509;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobPriority=2;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobPriorityDesc=NORMAL;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobReduceProgress=1.0;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobStartTime=1406024172266;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobState=2;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobStateDesc=SUCCEEDED;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;JOB_INFO;job_201407220146_0009;;;;;;;Info:JobUsername=zeus;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_BYTES_READ;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of bytes read;0;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_BYTES_WRITTEN;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of bytes written;315165;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_READ_OPS;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of read operations;0;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_LARGE_READ_OPS;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of large read operations;0;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_WRITE_OPS;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of write operations;0;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_BYTES_READ;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of bytes read;974;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_BYTES_WRITTEN;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of bytes written;1132;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_READ_OPS;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of read operations;5;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_LARGE_READ_OPS;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of large read operations;0;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_WRITE_OPS;1406024177942;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of write operations;2;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;MAP_INPUT_RECORDS;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Map input records;8;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;MAP_OUTPUT_RECORDS;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Map output records;173;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;MAP_OUTPUT_BYTES;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Map output bytes;2216;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;SPLIT_RAW_BYTES;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Input split bytes;111;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;COMBINE_INPUT_RECORDS;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Combine input records;0;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;COMBINE_OUTPUT_RECORDS;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Combine output records;0;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;SPILLED_RECORDS;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Spilled Records;173;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;CPU_MILLISECONDS;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;CPU time spent (ms);9970;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;PHYSICAL_MEMORY_BYTES;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Physical memory (bytes) snapshot;326299648;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;VIRTUAL_MEMORY_BYTES;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Virtual memory (bytes) snapshot;1025662976;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;COMMITTED_HEAP_BYTES;1406024177942;org.apache.hadoop.mapreduce.TaskCounter;Total committed heap usage (bytes);200081408;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;BYTES_READ;1406024177942;org.apache.hadoop.mapreduce.lib.input.FileInputFormatCounter;BYTES_READ;863;task_201407220146_0009_m_000000;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;;;;;;;Info:JobId=job_201407220146_0009;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;;;;;;;Info:TaskCurrentStatus=COMPLETE;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;;;;;;;Info:TaskFinishTime=1406024194312;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;;;;;;;Info:TaskId=task_201407220146_0009_m_000000;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;;;;;;;Info:TaskProgress=1.0;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;;;;;;;Info:TaskStartTime=1406024177942;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;;;;;;;Info:TaskState=Completed processing record;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_BYTES_READ;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of bytes read;0;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_BYTES_WRITTEN;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of bytes written;314674;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_READ_OPS;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of read operations;0;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_LARGE_READ_OPS;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of large read operations;0;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;FILE_WRITE_OPS;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;FILE: Number of write operations;0;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_BYTES_READ;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of bytes read;830;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_BYTES_WRITTEN;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of bytes written;1132;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_READ_OPS;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of read operations;5;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_LARGE_READ_OPS;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of large read operations;0;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;HDFS_WRITE_OPS;1406024177943;org.apache.hadoop.mapreduce.FileSystemCounter;HDFS: Number of write operations;2;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;MAP_INPUT_RECORDS;1406024177943;org.apache.hadoop.mapreduce.TaskCounter;Map input records;6;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;MAP_OUTPUT_RECORDS;1406024177943;org.apache.hadoop.mapreduce.TaskCounter;Map output records;138;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;MAP_OUTPUT_BYTES;1406024177943;org.apache.hadoop.mapreduce.TaskCounter;Map output bytes;1795;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
junk;MAP_TASK;job_201407220146_0009;SPLIT_RAW_BYTES;1406024177943;org.apache.hadoop.mapreduce.TaskCounter;Input split bytes;111;task_201407220146_0009_m_000001;;hdfs://localhost:8020/pdi_hadoop_metrics/metrics/job_201407220146_0009;hdfs://localhost:50030/logs/userlogs/job_201407220146_0009/TASK/stdout
